date,Year,Month,Bond_lag_MV,Bond_Ew_Ret,Bond_Vw_Ret
2019-10-31,2019,10,14.06398,0.0008353500606893358,0.0007098656634370329
2019-11-30,2019,11,14.149142,-0.0019567713253155926,-0.0019036684504070611
2019-12-31,2019,12,14.347371,-0.0037815296430976694,-0.0039794032763277405
2020-01-31,2020,1,14.34262,0.019321678752155083,0.019609430515589894
2020-02-29,2020,2,14.380197,0.01812933435182922,0.018086649981520368
2020-03-31,2020,3,14.503814,0.025157528053808442,0.024746358414518263
2020-04-30,2020,4,14.724398,0.001556018150575038,0.0014552259702015039
2020-05-31,2020,5,15.717685,-0.0009332543508693836,-0.0009351417393439309
2020-06-30,2020,6,16.532871,0.0011043235618866478,0.0009615539652477483
2020-07-31,2020,7,17.363549,0.007607873899675387,0.0069941146078341685
2020-08-31,2020,8,17.540773,-0.007653723964614418,-0.0070203075052060904
2020-09-30,2020,9,17.616046,0.0015267147930647079,0.001387849430665836
2020-10-31,2020,10,17.868766,-0.006781756351855748,-0.006344505234859904
2020-11-30,2020,11,17.956067,0.0032219939980023594,0.0030205626045071614
2020-12-31,2020,12,18.068858,-0.0020770064258417856,-0.002022846037183495
2021-01-31,2021,1,18.30644,-0.005543760426838929,-0.005266745517138199
2021-02-28,2021,2,18.52256,-0.013979725381171907,-0.013230676489304236
2021-03-31,2021,3,18.590657,-0.009861910106501002,-0.00962446156747143
2021-04-30,2021,4,18.81026,0.005619159731669196,0.005497994417032698
2021-05-31,2021,5,18.777908,0.0015085422480150218,0.0014180359934986878
2021-06-30,2021,6,18.669788,0.0053577047356121316,0.0054894240899981805
2021-07-31,2021,7,18.861944,0.010328348615904474,0.010330206556871889
2021-08-31,2021,8,19.05142,-0.0015310466241433933,-0.00159775967672154
2021-09-30,2021,9,18.966135,-0.006046596349411491,-0.006186679137951008
2021-10-31,2021,10,19.061914,-0.0017107156643461356,-0.00148096735517964
2021-11-30,2021,11,19.452787,0.004755045114806714,0.004994021845606216
2021-12-31,2021,12,19.35973,-0.003923597965831673,-0.0038722587992010707
2022-01-31,2022,1,19.642686,-0.013232008413215878,-0.013107171960548407
2022-02-28,2022,2,20.176595,-0.004765732788281545,-0.004481700910899279
2022-03-31,2022,3,20.220345,-0.023156944719860996,-0.022957899068359933
2022-04-30,2022,4,20.346119,-0.02455389293968922,-0.02485484286429195
2022-05-31,2022,5,20.435582,0.00309481606774235,0.003050254087834998
2022-06-30,2022,6,20.265664,-0.008159974414032496,-0.008086215211437492
2022-07-31,2022,7,20.388772,0.013826786772443535,0.014218145230319017
2022-08-31,2022,8,20.541339,-0.020711080486939433,-0.02069531752888645
2022-09-30,2022,9,20.669137,-0.02674403889487305,-0.026699370124795955
2022-10-31,2022,10,20.793648,-0.009940514124639699,-0.009884829257979809
2022-11-30,2022,11,20.947719,0.024308567366676734,0.02433561834227283
2022-12-31,2022,12,20.955656,-0.00650198016525325,-0.006776269025586205
2023-01-31,2023,1,20.94818,0.021621184745841234,0.02160330220995058
2023-02-28,2023,2,21.247076,-0.017399692006656493,-0.016958164206910157
2023-03-31,2023,3,21.268594,0.025353814484107184,0.02478553280023007
2023-04-30,2023,4,21.365779,0.004134527453406228,0.004162495017258521
2023-05-31,2023,5,21.302955,-0.009186797240973214,-0.008911246664489687
2023-06-30,2023,6,21.201485,-0.004766003089781254,-0.00417237758165764
2023-07-31,2023,7,21.839502,-0.0013935778393337768,-0.0012790179412832225
2023-08-31,2023,8,22.237292,-0.0037546550582052323,-0.0033825747849148017
2023-09-30,2023,9,22.263084,-0.01712095044547866,-0.015952595820715013
2023-10-31,2023,10,22.778684,-0.010921615183813096,-0.010086475269475547
2023-11-30,2023,11,22.959323,0.0325208666826493,0.03074035849615475
2023-12-31,2023,12,23.017604,0.027958172207437768,0.02598547974775511
2024-01-31,2024,1,23.262016,0.0007897284490717523,0.0010140318206085298
2024-02-29,2024,2,23.373292,-0.011430333754859787,-0.010072457696125369
2024-03-31,2024,3,23.506395,0.005881450749437465,0.0057703576197730795
2024-04-30,2024,4,23.768157,-0.017386905841819022,-0.015811903630917033
2024-05-31,2024,5,23.620926,0.012192378305416607,0.01159997614124512
2024-06-30,2024,6,23.629648,0.008298079074177211,0.008024410368097923
2024-07-31,2024,7,23.88711,0.021034239638288647,0.01982364468288627
2024-08-31,2024,8,24.076745,0.01077561999673431,0.010137195599373424
2024-09-30,2024,9,24.240686,0.01014699982551282,0.009613083589537325
2024-10-31,2024,10,24.488777,-0.018730569609248026,-0.016736020698033167
2024-11-30,2024,11,24.537372,0.007937887193378684,0.007629742056125767
2024-12-31,2024,12,24.807002,-0.013414624641701655,-0.011986303456309551
